Event	ID	Name			Wwise Object Path	Notes
	120976108	Ambient_Torch			\Ambient\SoundBankSpecific\Dungeon\Ambient_Torch	
	630311347	Object_ActivateKey_Failed			\Objects\SoundBankSpecific\Object_ActivateKey_Failed	
	1205412814	Ambient_Core_HorribleSound			\Ambient\SoundBankSpecific\Dungeon\Core\Ambient_Core_HorribleSound	
	1342629461	Ambient_Core_FinalReveal			\Ambient\SoundBankSpecific\Dungeon\Core\Ambient_Core_FinalReveal	
	1378810117	Ambient_Core_Shield_1			\Ambient\SoundBankSpecific\Dungeon\Core\Ambient_Core_Shield_1	
	1378810118	Ambient_Core_Shield_2			\Ambient\SoundBankSpecific\Dungeon\Core\Ambient_Core_Shield_2	
	1378810119	Ambient_Core_Shield_3			\Ambient\SoundBankSpecific\Dungeon\Core\Ambient_Core_Shield_3	
	1389069565	Ambient_Core_Shield_Destroyed			\Ambient\SoundBankSpecific\Dungeon\Core\Ambient_Core_Shield_Destroyed	
	1499503781	Object_ActivateKey_Success			\Objects\SoundBankSpecific\Object_ActivateKey_Success	
	1615265847	Ambient_Core_Shield_Alive			\Ambient\SoundBankSpecific\Dungeon\Core\Ambient_Core_Shield_Alive	
	1795559212	Object_Coin_Drop			\Objects\SoundBankSpecific\Object_Coin_Drop	
	1999886838	Destruction_Rock_Destroy			\Destruction\RegionSpecific\Destruction_Rock_Destroy	
	2379298625	Door_DLCdoor_Open_Stop			\Objects\SoundBankSpecific\Door_DLCdoor_Open_Stop	
	3556635307	Door_DLCdoor_Open_Play			\Objects\SoundBankSpecific\Door_DLCdoor_Open_Play	
	4077685701	Ambient_Region_Dungeon			\Ambient\SoundBankSpecific\Ambient_Region_Dungeon	
	4275106484	Ambient_Lava			\Ambient\SoundBankSpecific\Dungeon\Ambient_Lava	

Game Parameter	ID	Name			Wwise Object Path	Notes
	3917897988	Distance_to_Player			\Generic\Distance_to_Player	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	388469532	Player_Footstep_dirt_walk_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_walk_06_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\Player_Footstep_dirt_walk_06		34120
	407972354	Player_Footstep_dirt_walk_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_walk_03_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\Player_Footstep_dirt_walk_03		48038
	434501617	Player_Footstep_stone_run_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_stone_run_02_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\Player_Footstep_stone_run_02		25424
	464874071	Player_Footstep_wood_run_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_wood_run_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_run\Player_Footstep_wood_run_01		19408
	489594571	Player_Footstep_stone_run_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_stone_run_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\Player_Footstep_stone_run_01		26724
	506839907	Player_Footstep_wood_walk_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_wood_walk_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_walk\Player_Footstep_wood_walk_01		17160
	527337844	CoinRoom_Open	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Objects\BAS_TempleDoor_Open_4A0BDF80.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Props\Doors\CoinRoom_Open		24912
	533835470	Player_Footstep_dirt_walk_04	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_walk_04_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\Player_Footstep_dirt_walk_04		45296
	558246075	Player_Footstep_stone_run_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_stone_run_03_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\Player_Footstep_stone_run_03		26464
	559811686	Player_Footstep_dirt_run_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_run_06_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\Player_Footstep_dirt_run_06		25896
	571603281	Destroy_Rock_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Objects\BAS_Destroy_Rock_03_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Rock\Destroy_Rock_03		13384
	576770370	Player_Footstep_stone_run_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_stone_run_06_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\Player_Footstep_stone_run_06		25896
	598636424	Player_Footstep_dirt_walk_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_walk_02_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\Player_Footstep_dirt_walk_02		41620
	621670486	Ambient_Lava	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Ambient\Ambient_Emitters\BAS_dungeonLava_001_295C0B98_27EA53DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Lava		73950
	621816641	Destroy_Rock_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Objects\BAS_Destroy_Rock_02_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Rock\Destroy_Rock_02		15323
	663296838	Player_Footstep_dirt_run_05	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_run_05_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\Player_Footstep_dirt_run_05		23238
	670673669	Player_Footstep_stone_walk_04	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_stone_walk_04_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_walk\Player_Footstep_stone_walk_04		45296
	684463112	Coin	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Objects\Coin_Spawn_C34A7617.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Props\Props\Coin		576064
	686770050	Player_Footstep_wood_walk_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_wood_walk_06_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_walk\Player_Footstep_wood_walk_06		17092
	690754834	Player_Footstep_wood_run_06	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_wood_run_06_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_run\Player_Footstep_wood_run_06		18808
	696098400	Player_Footstep_stone_run_05	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_stone_run_05_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\Player_Footstep_stone_run_05		23238
	769521575	Player_Footstep_dirt_run_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_run_02_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\Player_Footstep_dirt_run_02		25424
	781460930	Amb_Shield_Core_Center	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Ambient\Ambient_Background\BAS_amb_shield_core_LP_03_F39FC34E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Cinematic\Core_Shields\Amb_Shield_Core_Center		31293
	797654782	Player_Footstep_wood_run_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_wood_run_03_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_run\Player_Footstep_wood_run_03		14430
	798941566	Player_Footstep_stone_walk_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_stone_walk_01_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_walk\Player_Footstep_stone_walk_01		47188
	799765973	DLC_ActivateKey_Failed	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Interface\BAS_DLC_ActivateKey_Fail_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Props\Props\DLC_Key\DLC_ActivateKey_Failed		7657
	838527785	Creature_EarthSweetener_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Cinematic\BAS_CIN_Creature_EarthSweetener_02_B38F83E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Cinematic\Core_HorribleSound\Creature_EarthSweetener_02		93768
	844876209	Player_Footstep_stone_walk_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_stone_walk_02_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_walk\Player_Footstep_stone_walk_02		50972
	851719321	Player_Footstep_dirt_run_04	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_run_04_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\Player_Footstep_dirt_run_04		26088
	867309096	Player_Footstep_stone_run_04	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_stone_run_04_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\Player_Footstep_stone_run_04		26088
	869899100	Player_Footstep_wood_run_04	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_wood_run_04_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_run\Player_Footstep_wood_run_04		14226
	884504216	Player_Footstep_wood_run_05	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_wood_run_05_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_run\Player_Footstep_wood_run_05		16878
	925553325	Player_Footstep_dirt_run_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_run_03_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\Player_Footstep_dirt_run_03		19220
	947204474	Creature_Wind_Loop	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Cinematic\BAS_CIN_Creature_Wind_Loop_99F86F4E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Cinematic\Creature_Wind_Loop		86805
	981622377	Ambient_Fire_Torch	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Ambient\Ambient_Emitters\BAS_amb_torch_E179FE45.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Fire_Torch		52146
	987804829	Destroy_Rock_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Objects\BAS_Destroy_Rock_01_34394A6E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Rock\Destroy_Rock_01		15490
	1041065316	Player_Footstep_wood_walk_04	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_wood_walk_04_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_walk\Player_Footstep_wood_walk_04		16474
	1047126081	Player_Footstep_wood_walk_05	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_wood_walk_05_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_walk\Player_Footstep_wood_walk_05		12938
	1050875340	Player_Footstep_dirt_walk_05	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_walk_05_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\Player_Footstep_dirt_walk_05		38686
	1055916331	Core_HorribleSound	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Cinematic\BAS_CIN_Creature_Start_75BEBB09.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Cinematic\Core_HorribleSound\Core_HorribleSound		26510
	1062017509	Player_Footstep_wood_walk_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Character\Footsteps\BAS_Player_Footstep_wood_walk_02_EA4E482E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_walk\Player_Footstep_wood_walk_02		18534

Streamed Audio	ID	Name	Audio source file	Generated audio file	Wwise Object Path	Notes
	191644477	Ambient_Dungeon_Day_Long	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\Mac\SFX\Ambient\Ambient_Background\BAS_amb_dungeon_day_background_loop_01_982F3C36.wem	191644477.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Background\Ambient_Regions\Ambient_Region_Dungeon\Ambient_Dungeon_Day_Long	

