Event	ID	Name			Wwise Object Path	Notes
	120976108	Ambient_Torch			\Ambient\SoundBankSpecific\Dungeon\Ambient_Torch	
	630311347	Object_ActivateKey_Failed			\Objects\SoundBankSpecific\Object_ActivateKey_Failed	
	1205412814	Ambient_Core_HorribleSound			\Ambient\SoundBankSpecific\Dungeon\Core\Ambient_Core_HorribleSound	
	1342629461	Ambient_Core_FinalReveal			\Ambient\SoundBankSpecific\Dungeon\Core\Ambient_Core_FinalReveal	
	1378810117	Ambient_Core_Shield_1			\Ambient\SoundBankSpecific\Dungeon\Core\Ambient_Core_Shield_1	
	1378810118	Ambient_Core_Shield_2			\Ambient\SoundBankSpecific\Dungeon\Core\Ambient_Core_Shield_2	
	1378810119	Ambient_Core_Shield_3			\Ambient\SoundBankSpecific\Dungeon\Core\Ambient_Core_Shield_3	
	1389069565	Ambient_Core_Shield_Destroyed			\Ambient\SoundBankSpecific\Dungeon\Core\Ambient_Core_Shield_Destroyed	
	1499503781	Object_ActivateKey_Success			\Objects\SoundBankSpecific\Object_ActivateKey_Success	
	1615265847	Ambient_Core_Shield_Alive			\Ambient\SoundBankSpecific\Dungeon\Core\Ambient_Core_Shield_Alive	
	1795559212	Object_Coin_Drop			\Objects\SoundBankSpecific\Object_Coin_Drop	
	1999886838	Destruction_Rock_Destroy			\Destruction\RegionSpecific\Destruction_Rock_Destroy	
	2379298625	Door_DLCdoor_Open_Stop			\Objects\SoundBankSpecific\Door_DLCdoor_Open_Stop	
	3556635307	Door_DLCdoor_Open_Play			\Objects\SoundBankSpecific\Door_DLCdoor_Open_Play	
	4077685701	Ambient_Region_Dungeon			\Ambient\SoundBankSpecific\Ambient_Region_Dungeon	
	4275106484	Ambient_Lava			\Ambient\SoundBankSpecific\Dungeon\Ambient_Lava	

Game Parameter	ID	Name			Wwise Object Path	Notes
	3917897988	Distance_to_Player			\Generic\Distance_to_Player	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	356985616	Player_Footstep_wood_walk_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Character\Footsteps\BAS_Player_Footstep_wood_walk_03_F48C7750.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_walk\Player_Footstep_wood_walk_03		3767
	357036992	Creature_FinalReveal	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Cinematic\BAS_CIN_Creature_FinalReveal_68410682.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Cinematic\Creature_FinalReveal		70589
	363110106	Creature_Earthquake_Loop	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Cinematic\BAS_CIN_Creature_Earthquake_Loop_0171717C.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Cinematic\Creature_Earthquake_Loop		18889
	407972354	Player_Footstep_dirt_walk_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_walk_03_F48C7750.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\Player_Footstep_dirt_walk_03		5186
	434501617	Player_Footstep_stone_run_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Character\Footsteps\BAS_Player_Footstep_stone_run_02_F48C7750.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\Player_Footstep_stone_run_02		3305
	464874071	Player_Footstep_wood_run_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Character\Footsteps\BAS_Player_Footstep_wood_run_01_F48C7750.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_run\Player_Footstep_wood_run_01		1038
	489594571	Player_Footstep_stone_run_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Character\Footsteps\BAS_Player_Footstep_stone_run_01_F48C7750.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\Player_Footstep_stone_run_01		3730
	506839907	Player_Footstep_wood_walk_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Character\Footsteps\BAS_Player_Footstep_wood_walk_01_F48C7750.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_walk\Player_Footstep_wood_walk_01		1575
	527337844	CoinRoom_Open	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Objects\BAS_TempleDoor_Open_94CDFB72.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Props\Doors\CoinRoom_Open		24912
	558246075	Player_Footstep_stone_run_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Character\Footsteps\BAS_Player_Footstep_stone_run_03_F48C7750.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_run\Player_Footstep_stone_run_03		3555
	571603281	Destroy_Rock_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Objects\BAS_Destroy_Rock_03_83272790.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Rock\Destroy_Rock_03		12703
	598636424	Player_Footstep_dirt_walk_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_walk_02_F48C7750.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_walk\Player_Footstep_dirt_walk_02		3740
	621670486	Ambient_Lava	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Ambient\Ambient_Emitters\BAS_dungeonLava_001_FF20DC6A_27EA53DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Lava		47128
	621816641	Destroy_Rock_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Objects\BAS_Destroy_Rock_02_83272790.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Rock\Destroy_Rock_02		14556
	684463112	Coin	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Objects\Coin_Spawn_C34A7617.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Props\Props\Coin		576064
	769521575	Player_Footstep_dirt_run_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_run_02_F48C7750.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\Player_Footstep_dirt_run_02		2136
	781460930	Amb_Shield_Core_Center	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Ambient\Ambient_Background\BAS_amb_shield_core_LP_03_CB73BB5C.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Cinematic\Core_Shields\Amb_Shield_Core_Center		28557
	797654782	Player_Footstep_wood_run_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Character\Footsteps\BAS_Player_Footstep_wood_run_03_F48C7750.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_run\Player_Footstep_wood_run_03		1241
	798941566	Player_Footstep_stone_walk_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Character\Footsteps\BAS_Player_Footstep_stone_walk_01_F48C7750.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_walk\Player_Footstep_stone_walk_01		5168
	799765973	DLC_ActivateKey_Failed	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Interface\BAS_DLC_ActivateKey_Fail_F48C7750.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Props\Props\DLC_Key\DLC_ActivateKey_Failed		7657
	838527785	Creature_EarthSweetener_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Cinematic\BAS_CIN_Creature_EarthSweetener_02_68410682.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Cinematic\Core_HorribleSound\Creature_EarthSweetener_02		61688
	844876209	Player_Footstep_stone_walk_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Character\Footsteps\BAS_Player_Footstep_stone_walk_02_F48C7750.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Stone\Player_Footstep_stone_walk\Player_Footstep_stone_walk_02		3178
	925553325	Player_Footstep_dirt_run_03	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Character\Footsteps\BAS_Player_Footstep_dirt_run_03_F48C7750.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Dirt\Player_Footstep_dirt_run\Player_Footstep_dirt_run_03		2948
	947204474	Creature_Wind_Loop	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Cinematic\BAS_CIN_Creature_Wind_Loop_0171717C.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Cinematic\Creature_Wind_Loop		44089
	981622377	Ambient_Fire_Torch	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Ambient\Ambient_Emitters\BAS_amb_torch_9782C9E3.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Emitters\Ambient_Fire_Torch		47110
	987804829	Destroy_Rock_01	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Objects\BAS_Destroy_Rock_01_83272790.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Objects\Objects\Object_Destruction\Object_Destruction\Destruction_Rock\Destroy_Rock_01		14740
	1055916331	Core_HorribleSound	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Cinematic\BAS_CIN_Creature_Start_6D98DB6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Emitters\Cinematic\Core_HorribleSound\Core_HorribleSound		24290
	1062017509	Player_Footstep_wood_walk_02	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Character\Footsteps\BAS_Player_Footstep_wood_walk_02_F48C7750.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Player\Player\Movement\Footstep_Surface\Player_Footstep_Wood\Player_Footstep_wood_walk\Player_Footstep_wood_walk_02		1691

Streamed Audio	ID	Name	Audio source file	Generated audio file	Wwise Object Path	Notes
	652010598	Ambient_Dungeon_Day_Short	G:\WPAG_Packaging\wpa-game\Wwise Project\.cache\iOS\SFX\Ambient\Ambient_Background\BAS_amb_dungeon_day_background_loop_01_56736150.wem	652010598.wem	\Actor-Mixer Hierarchy\Default Work Unit\World\Ambient\Ambiences\Ambiences_Background\Ambient_Regions\Ambient_Region_Dungeon\Ambient_Dungeon_Day_Short	

